order_id,customer_name,email,age,gender,country,order_date,product,category,price,quantity,total_amount,payment_method,order_status
ORD235,Emily Davis,emily.davis@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,1060,3,3180,Unknown,Cancelled
ORD237,Emily Davis,emily.davis@email.com,49.0,Female,Uk,23-05-06,Shoes,Fashion,935,1,935,Debit Card,Delivered
ORD238,Maria Garcia,maria.garcia@email.com,39.0,Male,Canada,23-05-06,Camera,Electronics,540,2,1080,UPI,Cancelled
ORD239,Anna Muller,anna.muller@email.com,39.0,Male,Canada,23-05-06,Camera,Fashion,1115,3,3345,Unknown,Delivered
ORD240,David Kim,david.kim@email.com,39.0,Male,China,23-05-06,Phone,Accessories,1093,2,2186,PayPal,Returned
ORD241,Emily Davis,emily.davis@email.com,52.0,Male,Uk,23-05-06,Shoes,Accessories,716,2,1432,UPI,Cancelled
ORD242,Liu Wei,liu.wei@email.com,39.0,Male,India,23-05-06,Phone,Accessories,771,2,1542,Credit Card,Returned
ORD243,John Doe,john.doe@email.com,58.0,Male,China,23-05-06,Laptop,Electronics,791,3,2373,Unknown,Delivered
ORD244,Anna Muller,anna.muller@email.com,18.0,Female,Usa,23-05-06,Phone,Fashion,1055,3,3165,Unknown,Shipped
ORD245,Sarah Lee,sarah.lee@email.com,39.0,Female,Canada,23-05-06,Headphones,Electronics,1115,3,3345,UPI,Shipped
ORD246,Anna Muller,anna.muller@email.com,39.0,Female,Usa,23-05-06,Headphones,Fashion,579,1,579,UPI,Returned
ORD247,Jane Smith,jane.smith@email.com,39.0,Female,Usa,23-05-06,T-Shirt,Fashion,66,2,132,Credit Card,Delivered
ORD248,Chris Evans,chris.evans@email.com,39.0,Female,China,23-05-06,T-Shirt,Fashion,1094,3,3282,Debit Card,Shipped
ORD249,Chris Evans,chris.evans@email.com,57.0,Female,Germany,23-05-06,Watch,Accessories,90,3,270,PayPal,Delivered
ORD250,Chris Evans,chris.evans@email.com,39.0,Male,Uk,23-05-06,Headphones,Electronics,146,3,438,Unknown,Cancelled
ORD251,David Kim,david.kim@email.com,39.0,Female,China,23-05-06,Camera,Electronics,1221,3,3663,Unknown,Shipped
ORD253,Maria Garcia,maria.garcia@email.com,35.0,Male,Usa,23-05-06,Laptop,Fashion,1367,3,4101,Unknown,Delivered
ORD254,Anna Muller,anna.muller@email.com,60.0,Male,China,23-05-06,Tablet,Electronics,337,3,1011,Debit Card,Cancelled
ORD256,Mike Brown,mike.brown@email.com,39.0,Male,China,23-05-06,Camera,Accessories,1379,3,4137,Unknown,Cancelled
ORD257,John Doe,john.doe@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Fashion,1457,2,2914,Debit Card,Shipped
ORD258,Jane Smith,jane.smith@email.com,39.0,Female,India,23-05-06,Camera,Electronics,1264,1,1264,Debit Card,Shipped
ORD259,Raj Kumar,raj.kumar@email.com,39.0,Male,Spain,23-05-06,Camera,Fashion,712,2,1424,Unknown,Returned
ORD260,Maria Garcia,maria.garcia@email.com,32.0,Female,China,23-05-06,Tablet,Fashion,1196,3,3588,Credit Card,Shipped
ORD261,Maria Garcia,maria.garcia@email.com,39.0,Male,Spain,23-05-06,Headphones,Fashion,245,1,245,Unknown,Delivered
ORD262,David Kim,david.kim@email.com,39.0,Female,India,23-05-06,Laptop,Accessories,1127,2,2254,Unknown,Delivered
ORD263,Raj Kumar,raj.kumar@email.com,31.0,Male,Uk,23-05-06,Bag,Accessories,390,2,780,UPI,Shipped
ORD264,David Kim,david.kim@email.com,53.0,Male,Canada,23-05-06,Bag,Accessories,1319,1,1319,Credit Card,Delivered
ORD265,Jane Smith,jane.smith@email.com,31.0,Male,Germany,23-05-06,Shoes,Accessories,1056,3,3168,UPI,Delivered
ORD266,Jane Smith,jane.smith@email.com,36.0,Female,India,23-05-06,T-Shirt,Accessories,1458,1,1458,Credit Card,Shipped
ORD267,Chris Evans,chris.evans@email.com,39.0,Female,Germany,23-05-06,Shoes,Accessories,1100,3,3300,PayPal,Shipped
ORD268,David Kim,david.kim@email.com,54.0,Female,Usa,23-05-06,Shoes,Electronics,994,2,1988,UPI,Shipped
ORD269,Maria Garcia,maria.garcia@email.com,39.0,Female,Canada,23-05-06,Laptop,Electronics,422,3,1266,Unknown,Returned
ORD270,Mike Brown,mike.brown@email.com,39.0,Male,Usa,23-05-06,Shoes,Fashion,852,1,852,PayPal,Shipped
ORD271,Maria Garcia,maria.garcia@email.com,39.0,Male,China,23-05-06,Shoes,Accessories,114,1,114,UPI,Delivered
ORD272,David Kim,david.kim@email.com,54.0,Male,Germany,23-05-06,Phone,Fashion,1031,1,1031,PayPal,Delivered
ORD273,Chris Evans,chris.evans@email.com,39.0,Male,India,23-05-06,Shoes,Fashion,865,2,1730,Unknown,Cancelled
ORD274,Jane Smith,jane.smith@email.com,39.0,Female,Usa,23-05-06,Tablet,Electronics,233,2,466,UPI,Delivered
ORD275,Emily Davis,emily.davis@email.com,39.0,Male,Canada,23-05-06,Watch,Fashion,569,3,1707,Debit Card,Delivered
ORD276,Sarah Lee,sarah.lee@email.com,20.0,Female,Germany,23-05-06,Bag,Fashion,360,3,1080,UPI,Cancelled
ORD277,Mike Brown,mike.brown@email.com,39.0,Female,India,23-05-06,Camera,Electronics,181,2,362,Credit Card,Delivered
ORD278,Maria Garcia,maria.garcia@email.com,39.0,Female,Uk,23-05-06,Phone,Fashion,421,3,1263,PayPal,Shipped
ORD280,Chris Evans,chris.evans@email.com,53.0,Male,India,23-05-06,Phone,Fashion,752,3,2256,PayPal,Delivered
ORD282,Jane Smith,jane.smith@email.com,39.0,Male,India,23-05-06,Phone,Fashion,288,1,288,PayPal,Returned
ORD283,Anna Muller,anna.muller@email.com,39.0,Female,Germany,23-05-06,Phone,Electronics,1224,1,1224,Credit Card,Delivered
ORD284,David Kim,david.kim@email.com,39.0,Female,Canada,23-05-06,Shoes,Fashion,936,3,2808,Debit Card,Cancelled
ORD285,Chris Evans,chris.evans@email.com,39.0,Male,Spain,23-05-06,Laptop,Accessories,829,1,829,Debit Card,Cancelled
ORD286,Sarah Lee,sarah.lee@email.com,39.0,Male,Uk,23-05-06,Phone,Fashion,864,3,2592,UPI,Returned
ORD287,Raj Kumar,raj.kumar@email.com,46.0,Male,India,23-05-06,Camera,Accessories,1327,3,3981,Credit Card,Delivered
ORD288,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Bag,Fashion,316,3,948,Unknown,Delivered
ORD289,David Kim,david.kim@email.com,57.0,Female,Spain,23-05-06,Shoes,Accessories,1207,1,1207,UPI,Returned
ORD290,Sarah Lee,sarah.lee@email.com,19.0,Female,Usa,23-05-06,Watch,Accessories,1250,1,1250,Credit Card,Delivered
ORD291,Maria Garcia,maria.garcia@email.com,39.0,Male,India,23-05-06,Phone,Fashion,246,3,738,Credit Card,Returned
ORD292,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Shoes,Accessories,37,3,111,UPI,Cancelled
ORD293,Mike Brown,mike.brown@email.com,39.0,Male,India,23-05-06,Tablet,Fashion,287,3,861,Unknown,Returned
ORD294,Maria Garcia,maria.garcia@email.com,39.0,Male,Uk,23-05-06,Watch,Electronics,1084,2,2168,Debit Card,Shipped
ORD295,David Kim,david.kim@email.com,18.0,Male,Canada,23-05-06,Laptop,Fashion,174,2,348,PayPal,Returned
ORD297,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Laptop,Accessories,449,1,449,PayPal,Delivered
ORD298,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Shoes,Fashion,846,2,1692,Debit Card,Returned
ORD300,John Doe,john.doe@email.com,39.0,Female,Canada,23-05-06,Headphones,Electronics,262,3,786,UPI,Shipped
ORD301,Mike Brown,mike.brown@email.com,49.0,Male,India,23-05-06,Camera,Accessories,1209,2,2418,Unknown,Delivered
ORD302,Jane Smith,jane.smith@email.com,27.0,Male,Uk,23-05-06,Camera,Fashion,1094,3,3282,Debit Card,Returned
ORD303,Sarah Lee,sarah.lee@email.com,39.0,Male,Usa,23-05-06,Phone,Electronics,620,1,620,UPI,Cancelled
ORD304,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Bag,Accessories,813,3,2439,PayPal,Delivered
ORD305,Anna Muller,anna.muller@email.com,50.0,Male,Germany,23-05-06,Laptop,Electronics,647,1,647,UPI,Shipped
ORD306,Mike Brown,mike.brown@email.com,39.0,Male,Canada,23-05-06,Tablet,Accessories,134,3,402,Credit Card,Returned
ORD309,Chris Evans,chris.evans@email.com,27.0,Female,Canada,23-05-06,Watch,Accessories,869,1,869,Debit Card,Cancelled
ORD310,Maria Garcia,maria.garcia@email.com,30.0,Female,China,23-05-06,Camera,Accessories,1108,1,1108,Debit Card,Returned
ORD311,Maria Garcia,maria.garcia@email.com,39.0,Female,China,23-05-06,Tablet,Accessories,373,2,746,Unknown,Cancelled
ORD312,Raj Kumar,raj.kumar@email.com,60.0,Female,China,23-05-06,Shoes,Accessories,874,3,2622,Debit Card,Cancelled
ORD313,John Doe,john.doe@email.com,39.0,Female,Canada,23-05-06,Watch,Fashion,78,1,78,UPI,Delivered
ORD314,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Camera,Accessories,991,2,1982,PayPal,Cancelled
ORD315,Mike Brown,mike.brown@email.com,39.0,Female,India,23-05-06,Camera,Electronics,543,2,1086,Unknown,Returned
ORD317,John Doe,john.doe@email.com,39.0,Female,Spain,23-05-06,Shoes,Accessories,387,3,1161,Unknown,Returned
ORD318,Emily Davis,emily.davis@email.com,39.0,Male,China,23-05-06,Watch,Electronics,513,1,513,Unknown,Shipped
ORD319,Raj Kumar,raj.kumar@email.com,39.0,Female,Uk,23-05-06,Laptop,Fashion,154,1,154,Credit Card,Shipped
ORD320,Jane Smith,jane.smith@email.com,53.0,Female,Germany,23-05-06,Shoes,Accessories,221,2,442,Debit Card,Returned
ORD321,Anna Muller,anna.muller@email.com,39.0,Male,Usa,23-05-06,Camera,Fashion,1422,3,4266,Unknown,Returned
ORD322,Sarah Lee,sarah.lee@email.com,39.0,Male,Canada,23-05-06,Camera,Electronics,1422,2,2844,Debit Card,Returned
ORD323,Maria Garcia,maria.garcia@email.com,39.0,Male,China,23-05-06,Tablet,Electronics,739,3,2217,PayPal,Shipped
ORD324,Mike Brown,mike.brown@email.com,39.0,Female,Usa,23-05-06,Laptop,Electronics,269,1,269,Credit Card,Returned
ORD325,Sarah Lee,sarah.lee@email.com,39.0,Female,Usa,23-05-06,Tablet,Electronics,1243,3,3729,UPI,Cancelled
ORD326,John Doe,john.doe@email.com,39.0,Female,Canada,23-05-06,Bag,Electronics,329,3,987,PayPal,Cancelled
ORD327,Raj Kumar,raj.kumar@email.com,39.0,Female,Spain,23-05-06,Watch,Fashion,272,2,544,PayPal,Returned
ORD328,Maria Garcia,maria.garcia@email.com,39.0,Female,Uk,23-05-06,Tablet,Fashion,1319,3,3957,Debit Card,Returned
ORD329,John Doe,john.doe@email.com,39.0,Female,Usa,23-05-06,Headphones,Accessories,1453,3,4359,Credit Card,Shipped
ORD330,Sarah Lee,sarah.lee@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Accessories,1232,3,3696,Credit Card,Delivered
ORD331,David Kim,david.kim@email.com,38.0,Male,Usa,23-05-06,Bag,Electronics,1105,3,3315,UPI,Shipped
ORD332,Emily Davis,emily.davis@email.com,39.0,Female,India,23-05-06,Tablet,Electronics,1218,1,1218,Debit Card,Cancelled
ORD333,Anna Muller,anna.muller@email.com,39.0,Female,Usa,23-05-06,Phone,Accessories,875,3,2625,Credit Card,Returned
ORD335,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Phone,Fashion,1192,1,1192,Unknown,Shipped
ORD336,Jane Smith,jane.smith@email.com,39.0,Female,China,23-05-06,Headphones,Electronics,200,3,600,Unknown,Delivered
ORD338,David Kim,david.kim@email.com,45.0,Male,Canada,23-05-06,Shoes,Accessories,703,3,2109,Unknown,Cancelled
ORD339,David Kim,david.kim@email.com,39.0,Female,Spain,23-05-06,Tablet,Accessories,484,3,1452,Debit Card,Cancelled
ORD340,Sarah Lee,sarah.lee@email.com,39.0,Male,India,23-05-06,Laptop,Accessories,1240,1,1240,Unknown,Delivered
ORD341,Emily Davis,emily.davis@email.com,39.0,Female,Canada,23-05-06,Shoes,Fashion,1360,1,1360,UPI,Delivered
ORD342,Emily Davis,emily.davis@email.com,39.0,Male,Usa,23-05-06,Camera,Electronics,1484,2,2968,PayPal,Delivered
ORD343,Emily Davis,emily.davis@email.com,39.0,Male,Usa,23-05-06,T-Shirt,Electronics,669,1,669,PayPal,Cancelled
ORD344,Liu Wei,liu.wei@email.com,45.0,Female,Uk,23-05-06,Laptop,Electronics,606,2,1212,PayPal,Returned
ORD345,Chris Evans,chris.evans@email.com,39.0,Female,India,23-05-06,Bag,Fashion,1023,3,3069,Unknown,Returned
ORD346,Anna Muller,anna.muller@email.com,39.0,Female,India,23-05-06,Tablet,Electronics,561,3,1683,UPI,Cancelled
ORD347,Emily Davis,emily.davis@email.com,39.0,Male,China,23-05-06,Laptop,Electronics,299,1,299,Credit Card,Shipped
ORD348,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Bag,Fashion,127,1,127,PayPal,Shipped
ORD349,Sarah Lee,sarah.lee@email.com,47.0,Female,Usa,23-05-06,Laptop,Fashion,1131,1,1131,UPI,Shipped
ORD351,David Kim,david.kim@email.com,39.0,Male,Uk,23-05-06,Laptop,Fashion,1200,3,3600,Credit Card,Shipped
ORD352,Emily Davis,emily.davis@email.com,31.0,Male,Uk,23-05-06,Watch,Accessories,1235,2,2470,UPI,Delivered
ORD353,John Doe,john.doe@email.com,39.0,Female,Canada,23-05-06,Phone,Electronics,908,3,2724,UPI,Cancelled
ORD354,John Doe,john.doe@email.com,38.0,Female,Germany,23-05-06,Phone,Fashion,1049,2,2098,Debit Card,Shipped
ORD355,Chris Evans,chris.evans@email.com,49.0,Male,Usa,23-05-06,Shoes,Accessories,321,1,321,UPI,Delivered
ORD356,John Doe,john.doe@email.com,39.0,Female,Usa,23-05-06,T-Shirt,Accessories,1210,1,1210,Debit Card,Delivered
ORD357,David Kim,david.kim@email.com,45.0,Female,India,23-05-06,Headphones,Electronics,24,3,72,Debit Card,Shipped
ORD358,Raj Kumar,raj.kumar@email.com,47.0,Female,Germany,23-05-06,Tablet,Electronics,71,2,142,Credit Card,Delivered
ORD360,John Doe,john.doe@email.com,39.0,Female,Spain,23-05-06,Shoes,Electronics,892,3,2676,Unknown,Cancelled
ORD361,Anna Muller,anna.muller@email.com,39.0,Male,China,23-05-06,Camera,Fashion,597,1,597,UPI,Shipped
ORD362,Mike Brown,mike.brown@email.com,52.0,Male,Usa,23-05-06,Watch,Accessories,1461,3,4383,Credit Card,Cancelled
ORD363,Chris Evans,chris.evans@email.com,44.0,Female,Germany,23-05-06,Shoes,Fashion,899,1,899,Credit Card,Returned
ORD364,Sarah Lee,sarah.lee@email.com,39.0,Female,Canada,23-05-06,Bag,Accessories,247,1,247,PayPal,Cancelled
ORD366,Jane Smith,jane.smith@email.com,36.0,Female,China,23-05-06,Bag,Fashion,1417,2,2834,Unknown,Cancelled
ORD367,Chris Evans,chris.evans@email.com,39.0,Female,Canada,23-05-06,Tablet,Fashion,36,2,72,UPI,Cancelled
ORD368,John Doe,john.doe@email.com,28.0,Female,India,23-05-06,Shoes,Accessories,1464,3,4392,PayPal,Shipped
ORD369,John Doe,john.doe@email.com,39.0,Female,Canada,23-05-06,Phone,Accessories,283,3,849,PayPal,Cancelled
ORD371,Jane Smith,jane.smith@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Electronics,1369,3,4107,PayPal,Cancelled
ORD372,Jane Smith,jane.smith@email.com,39.0,Female,India,23-05-06,Shoes,Accessories,783,1,783,Debit Card,Returned
ORD373,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Shoes,Fashion,355,3,1065,Unknown,Shipped
ORD374,Jane Smith,jane.smith@email.com,39.0,Female,Canada,23-05-06,T-Shirt,Electronics,129,2,258,UPI,Returned
ORD375,Anna Muller,anna.muller@email.com,39.0,Female,India,23-05-06,Laptop,Electronics,1346,1,1346,Debit Card,Returned
ORD376,Emily Davis,emily.davis@email.com,29.0,Male,Uk,23-05-06,Watch,Accessories,1148,3,3444,UPI,Delivered
ORD377,Chris Evans,chris.evans@email.com,25.0,Female,Spain,23-05-06,Bag,Fashion,816,1,816,Credit Card,Shipped
ORD379,Mike Brown,mike.brown@email.com,39.0,Female,China,23-05-06,Laptop,Electronics,995,1,995,Credit Card,Shipped
ORD380,Mike Brown,mike.brown@email.com,39.0,Female,Uk,23-05-06,Shoes,Electronics,397,1,397,Credit Card,Cancelled
ORD381,David Kim,david.kim@email.com,39.0,Male,Spain,23-05-06,Shoes,Accessories,920,3,2760,Debit Card,Shipped
ORD382,Mike Brown,mike.brown@email.com,58.0,Female,China,23-05-06,T-Shirt,Fashion,1103,1,1103,PayPal,Shipped
ORD383,Maria Garcia,maria.garcia@email.com,39.0,Male,Spain,23-05-06,Tablet,Fashion,557,1,557,Unknown,Cancelled
ORD384,Chris Evans,chris.evans@email.com,39.0,Female,Germany,23-05-06,Tablet,Electronics,454,2,908,PayPal,Delivered
ORD387,Liu Wei,liu.wei@email.com,39.0,Male,Usa,23-05-06,Camera,Electronics,405,2,810,Credit Card,Returned
ORD389,Raj Kumar,raj.kumar@email.com,39.0,Female,India,23-05-06,Bag,Accessories,625,1,625,UPI,Delivered
ORD390,Emily Davis,emily.davis@email.com,25.0,Female,Usa,23-05-06,Shoes,Accessories,601,3,1803,Credit Card,Shipped
ORD391,Sarah Lee,sarah.lee@email.com,57.0,Female,China,23-05-06,Laptop,Electronics,1231,2,2462,Unknown,Cancelled
ORD392,Chris Evans,chris.evans@email.com,39.0,Male,Usa,23-05-06,Headphones,Fashion,415,2,830,Debit Card,Delivered
ORD393,John Doe,john.doe@email.com,39.0,Female,India,23-05-06,Laptop,Electronics,692,3,2076,Unknown,Cancelled
ORD394,Liu Wei,liu.wei@email.com,39.0,Female,Usa,23-05-06,T-Shirt,Accessories,423,3,1269,UPI,Returned
ORD395,Anna Muller,anna.muller@email.com,39.0,Female,China,23-05-06,Tablet,Fashion,1498,1,1498,PayPal,Cancelled
ORD396,Liu Wei,liu.wei@email.com,39.0,Male,Uk,23-05-06,Bag,Fashion,119,1,119,PayPal,Returned
ORD397,Liu Wei,liu.wei@email.com,39.0,Male,Usa,23-05-06,Tablet,Accessories,996,2,1992,PayPal,Delivered
ORD399,Mike Brown,mike.brown@email.com,39.0,Female,Canada,23-05-06,Laptop,Accessories,542,3,1626,Debit Card,Shipped
ORD400,Liu Wei,liu.wei@email.com,39.0,Male,China,23-05-06,Laptop,Electronics,579,3,1737,PayPal,Returned
ORD401,David Kim,david.kim@email.com,39.0,Female,India,23-05-06,Phone,Fashion,1309,2,2618,Unknown,Shipped
ORD402,John Doe,john.doe@email.com,39.0,Male,Canada,23-05-06,Shoes,Accessories,334,3,1002,Unknown,Cancelled
ORD403,Anna Muller,anna.muller@email.com,24.0,Male,Germany,23-05-06,Camera,Fashion,175,3,525,PayPal,Delivered
ORD404,Raj Kumar,raj.kumar@email.com,42.0,Male,Spain,23-05-06,Watch,Electronics,1272,1,1272,Unknown,Shipped
ORD405,Maria Garcia,maria.garcia@email.com,36.0,Female,Spain,23-05-06,Shoes,Fashion,1251,2,2502,UPI,Returned
ORD406,Sarah Lee,sarah.lee@email.com,39.0,Male,Uk,23-05-06,Headphones,Electronics,779,2,1558,PayPal,Returned
ORD407,Maria Garcia,maria.garcia@email.com,44.0,Female,India,23-05-06,Laptop,Electronics,387,3,1161,Credit Card,Returned
ORD408,Chris Evans,chris.evans@email.com,32.0,Female,Uk,23-05-06,Phone,Electronics,1005,3,3015,UPI,Cancelled
ORD410,Mike Brown,mike.brown@email.com,39.0,Female,Usa,23-05-06,Bag,Fashion,456,3,1368,PayPal,Delivered
ORD411,Mike Brown,mike.brown@email.com,39.0,Male,Germany,23-05-06,Camera,Accessories,1138,1,1138,UPI,Shipped
ORD412,Mike Brown,mike.brown@email.com,41.0,Male,China,23-05-06,Shoes,Accessories,765,2,1530,UPI,Shipped
ORD413,Chris Evans,chris.evans@email.com,39.0,Male,Usa,23-05-06,Bag,Accessories,847,2,1694,Credit Card,Cancelled
ORD415,David Kim,david.kim@email.com,39.0,Female,Spain,23-05-06,Headphones,Accessories,193,3,579,PayPal,Shipped
ORD416,Anna Muller,anna.muller@email.com,39.0,Female,Usa,23-05-06,Bag,Electronics,1449,2,2898,Debit Card,Delivered
ORD417,Mike Brown,mike.brown@email.com,31.0,Male,China,23-05-06,Camera,Accessories,1439,2,2878,Credit Card,Delivered
ORD418,Liu Wei,liu.wei@email.com,39.0,Female,China,23-05-06,Bag,Fashion,1130,1,1130,Unknown,Cancelled
ORD419,John Doe,john.doe@email.com,39.0,Male,Spain,23-05-06,Shoes,Accessories,1471,1,1471,UPI,Delivered
ORD420,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Camera,Electronics,1317,2,2634,Debit Card,Shipped
ORD421,Maria Garcia,maria.garcia@email.com,39.0,Female,Canada,23-05-06,Phone,Fashion,720,2,1440,Unknown,Returned
ORD423,Maria Garcia,maria.garcia@email.com,22.0,Female,Uk,23-05-06,Watch,Fashion,340,2,680,UPI,Returned
ORD424,Raj Kumar,raj.kumar@email.com,54.0,Female,India,23-05-06,Shoes,Electronics,1178,3,3534,Debit Card,Shipped
ORD425,Maria Garcia,maria.garcia@email.com,39.0,Male,Uk,23-05-06,Bag,Accessories,292,1,292,Debit Card,Delivered
ORD426,Raj Kumar,raj.kumar@email.com,37.0,Female,Usa,23-05-06,Watch,Accessories,781,2,1562,Debit Card,Returned
ORD428,Maria Garcia,maria.garcia@email.com,39.0,Female,Germany,23-05-06,T-Shirt,Fashion,890,2,1780,Unknown,Delivered
ORD429,David Kim,david.kim@email.com,35.0,Male,India,23-05-06,Bag,Fashion,978,2,1956,Debit Card,Returned
ORD430,Jane Smith,jane.smith@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Electronics,1115,1,1115,Unknown,Delivered
ORD431,Maria Garcia,maria.garcia@email.com,20.0,Male,Usa,23-05-06,T-Shirt,Fashion,190,1,190,Unknown,Shipped
ORD432,Emily Davis,emily.davis@email.com,41.0,Male,Canada,23-05-06,Tablet,Electronics,835,1,835,Credit Card,Returned
ORD433,Raj Kumar,raj.kumar@email.com,28.0,Female,Spain,23-05-06,Watch,Accessories,126,1,126,UPI,Delivered
ORD434,Liu Wei,liu.wei@email.com,33.0,Female,India,23-05-06,Laptop,Fashion,652,3,1956,Credit Card,Cancelled
ORD435,Sarah Lee,sarah.lee@email.com,39.0,Male,Germany,23-05-06,Tablet,Accessories,1241,3,3723,Credit Card,Shipped
ORD436,Sarah Lee,sarah.lee@email.com,39.0,Female,China,23-05-06,Laptop,Fashion,610,3,1830,Debit Card,Cancelled
ORD437,John Doe,john.doe@email.com,26.0,Male,Spain,23-05-06,Bag,Electronics,585,2,1170,Credit Card,Cancelled
ORD438,Mike Brown,mike.brown@email.com,39.0,Female,Spain,23-05-06,Bag,Accessories,539,2,1078,Debit Card,Shipped
ORD439,Raj Kumar,raj.kumar@email.com,39.0,Female,Germany,23-05-06,Laptop,Accessories,1014,1,1014,Unknown,Cancelled
ORD440,Chris Evans,chris.evans@email.com,39.0,Male,China,23-05-06,Bag,Electronics,1429,2,2858,Unknown,Cancelled
ORD441,Sarah Lee,sarah.lee@email.com,39.0,Female,Usa,23-05-06,Shoes,Fashion,197,3,591,Debit Card,Shipped
ORD445,Emily Davis,emily.davis@email.com,47.0,Male,India,23-05-06,Tablet,Fashion,310,3,930,Unknown,Returned
ORD446,Maria Garcia,maria.garcia@email.com,39.0,Female,Spain,23-05-06,Camera,Electronics,89,2,178,UPI,Shipped
ORD447,Maria Garcia,maria.garcia@email.com,46.0,Male,Canada,23-05-06,Laptop,Fashion,248,3,744,Credit Card,Delivered
ORD448,Mike Brown,mike.brown@email.com,39.0,Male,India,23-05-06,Shoes,Electronics,1123,1,1123,Credit Card,Delivered
ORD452,Maria Garcia,maria.garcia@email.com,39.0,Female,Spain,23-05-06,Laptop,Accessories,1009,1,1009,Debit Card,Delivered
ORD453,Anna Muller,anna.muller@email.com,39.0,Male,Spain,23-05-06,Laptop,Electronics,710,2,1420,UPI,Delivered
ORD454,Jane Smith,jane.smith@email.com,59.0,Male,Canada,23-05-06,Laptop,Fashion,79,1,79,UPI,Returned
ORD455,Jane Smith,jane.smith@email.com,39.0,Female,Canada,23-05-06,Watch,Electronics,586,1,586,UPI,Delivered
ORD456,Raj Kumar,raj.kumar@email.com,22.0,Female,Spain,23-05-06,Camera,Electronics,258,2,516,PayPal,Shipped
ORD457,Jane Smith,jane.smith@email.com,39.0,Male,Usa,23-05-06,Phone,Accessories,317,2,634,Debit Card,Cancelled
