Order_ID,Customer Name,Email,Age,Gender,Country,Order_Date,Product,Category,Price,Quantity,Total_Amount,Payment_Method,Order_Status
ORD219,Sarah Lee,sarah.lee@email.com,,Male,Germany,15-02-2023,Camera,Accessories,53,2,106,PayPal,Delivered
ORD220,Jane Smith,jane.smith@email.com,,Female,China,15-02-2023,T-Shirt,Accessories,33,1,33,Debit Card,Cancelled
ORD221,Emily Davis,emily.davis@email.com,abc,Female,China,15-02-2023,Bag,Electronics,1002,2,2004,PayPal,Returned
ORD222, John Doe ,john.doe@email.com,,Male,Canada,2023/01/15,T-Shirt,Fashion,794,1,794,Credit Card,Shipped
ORD223,Emily Davis,emily.davis@email.com,abc,Female,China,2023/04/05,Laptop,Electronics,696,3,2088,Debit Card,Cancelled
ORD224,Emily Davis,emily.davis@email.com,abc,Male,USA,2023/04/05,Camera,Electronics,1183,2,2366,Credit Card,Cancelled
ORD225,Chris Evans,chris.evans@email.com,abc,Male,China,15-02-2023,Camera,Fashion,277,1,277,Debit Card,Cancelled
ORD226,Jane Smith,jane.smithemail.com,abc,Female,UK,05-06-2023,Watch,Electronics,1345,1,1345,Debit Card,Shipped
ORD227,Sarah Lee,sarah.lee@email.com,abc,Male,Spain,15-02-2023,Tablet,Accessories,647,3,1941,Credit Card,Shipped
ORD228,Sarah Lee,sarah.leeemail.com,,Male,Germany,2023/01/15,Shoes,Accessories,338,1,338,PayPal,Returned
ORD229,Emily Davis,emily.davis@email.com,abc,Male,UK,2023/04/05,Shoes,Accessories,1034,2,2068,Credit Card,Shipped
ORD230, Emily Davis ,emily.davis@email.com,abc,Male,China,2023/01/15,Shoes,Electronics,1334,3,4002,UPI,Returned
ORD231,David Kim,david.kim@email.com,abc,Male,Germany,2023-03-10,Bag,Fashion,1272,1,1272,PayPal,Returned
ORD232,Jane Smith,jane.smith@email.com,abc,Male,Canada,2023/01/15,T-Shirt,Electronics,746,3,2238,PayPal,Returned
ORD233, Emily Davis ,emily.davisemail.com,,Female,USA,2023/04/05,Bag,Accessories,1304,2,2608,,Shipped
ORD234, Anna Muller ,anna.muller@email.com,,Male,China,2023/01/15,Phone,Electronics,1282,1,1282,PayPal,Shipped
ORD235,Emily Davis,emily.davis@email.com,,Male,USA,2023-03-10,Tablet,Accessories,1060,3,3180,,Cancelled
ORD236,Maria Garcia,maria.garciaemail.com,abc,Female,China,2023-03-10,Tablet,Electronics,1250,2,2500,PayPal,Shipped
ORD237,Emily Davis,emily.davis@email.com,49,Female,UK,2023/01/15,Shoes,Fashion,935,1,935,Debit Card,Delivered
ORD238,Maria Garcia,maria.garcia@email.com,abc,Male,Canada,2023/01/15,Camera,Electronics,540,2,1080,UPI,Cancelled
ORD239,Anna Muller,anna.muller@email.com,,Male,Canada,15-02-2023,Camera,Fashion,1115,3,3345,,Delivered
ORD240,David Kim,david.kim@email.com,,Male,China,15-02-2023,Phone,Accessories,1093,2,2186,PayPal,Returned
ORD241,Emily Davis,emily.davis@email.com,52,Male,UK,2023-03-10,Shoes,Accessories,716,2,1432,UPI,Cancelled
ORD242,Liu Wei,liu.wei@email.com,,Male,India,05-06-2023,Phone,Accessories,771,2,1542,Credit Card,Returned
ORD243,John Doe,john.doe@email.com,58,Male,China,2023/04/05,Laptop,Electronics,791,3,2373,,Delivered
ORD244, Anna Muller ,anna.muller@email.com,18,Female,USA,2023-03-10,Phone,Fashion,1055,3,3165,,Shipped
ORD245, Sarah Lee ,sarah.lee@email.com,,Female,Canada,2023/01/15,Headphones,Electronics,1115,3,3345,UPI,Shipped
ORD246,Anna Muller,anna.muller@email.com,abc,Female,USA,05-06-2023,Headphones,Fashion,579,1,579,UPI,Returned
ORD247,Jane Smith,jane.smith@email.com,,Female,USA,2023/01/15,T-Shirt,Fashion,66,2,132,Credit Card,Delivered
ORD248,Chris Evans,chris.evans@email.com,abc,Female,China,2023-07-12,T-Shirt,Fashion,1094,3,3282,Debit Card,Shipped
ORD249,Chris Evans,chris.evans@email.com,57,Female,Germany,2023-03-10,Watch,Accessories,90,3,270,PayPal,Delivered
ORD250,Chris Evans,chris.evans@email.com,,Male,UK,15-02-2023,Headphones,Electronics,146,3,438,,Cancelled
ORD251, David Kim ,david.kim@email.com,abc,Female,China,2023/01/15,Camera,Electronics,1221,3,3663,,Shipped
ORD252,David Kim,david.kimemail.com,60,Male,UK,05-06-2023,Camera,Electronics,47,2,94,UPI,Delivered
ORD253, Maria Garcia ,maria.garcia@email.com,35,Male,USA,2023-07-12,Laptop,Fashion,1367,3,4101,,Delivered
ORD254,Anna Muller,anna.muller@email.com,60,Male,China,2023-07-12,Tablet,Electronics,337,3,1011,Debit Card,Cancelled
ORD255,David Kim,david.kimemail.com,58,Female,Spain,05-06-2023,Phone,Accessories,1174,1,1174,Credit Card,Delivered
ORD256, Mike Brown ,mike.brown@email.com,,Male,China,2023/01/15,Camera,Accessories,1379,3,4137,,Cancelled
ORD257, John Doe ,john.doe@email.com,,Female,UK,2023/04/05,T-Shirt,Fashion,1457,2,2914,Debit Card,Shipped
ORD258, Jane Smith ,jane.smith@email.com,abc,Female,India,05-06-2023,Camera,Electronics,1264,1,1264,Debit Card,Shipped
ORD259,Raj Kumar,raj.kumar@email.com,,Male,Spain,05-06-2023,Camera,Fashion,712,2,1424,,Returned
ORD260,Maria Garcia,maria.garcia@email.com,32,Female,China,2023/04/05,Tablet,Fashion,1196,3,3588,Credit Card,Shipped
ORD261,Maria Garcia,maria.garcia@email.com,,Male,Spain,05-06-2023,Headphones,Fashion,245,1,245,,Delivered
ORD262, David Kim ,david.kim@email.com,,Female,India,15-02-2023,Laptop,Accessories,1127,2,2254,,Delivered
ORD263, Raj Kumar ,raj.kumar@email.com,31,Male,UK,05-06-2023,Bag,Accessories,390,2,780,UPI,Shipped
ORD264, David Kim ,david.kim@email.com,53,Male,Canada,05-06-2023,Bag,Accessories,1319,1,1319,Credit Card,Delivered
ORD265, Jane Smith ,jane.smith@email.com,31,Male,Germany,2023-03-10,Shoes,Accessories,1056,3,3168,UPI,Delivered
ORD266,Jane Smith,jane.smith@email.com,36,Female,India,2023-03-10,T-Shirt,Accessories,1458,1,1458,Credit Card,Shipped
ORD267,Chris Evans,chris.evans@email.com,,Female,Germany,2023-03-10,Shoes,Accessories,1100,3,3300,PayPal,Shipped
ORD268,David Kim,david.kim@email.com,54,Female,USA,2023-07-12,Shoes,Electronics,994,2,1988,UPI,Shipped
ORD269,Maria Garcia,maria.garcia@email.com,abc,Female,Canada,2023/04/05,Laptop,Electronics,422,3,1266,,Returned
ORD270, Mike Brown ,mike.brown@email.com,,Male,USA,05-06-2023,Shoes,Fashion,852,1,852,PayPal,Shipped
ORD271,Maria Garcia,maria.garcia@email.com,,Male,China,05-06-2023,Shoes,Accessories,114,1,114,UPI,Delivered
ORD272,David Kim,david.kim@email.com,54,Male,Germany,2023/01/15,Phone,Fashion,1031,1,1031,PayPal,Delivered
ORD273,Chris Evans,chris.evans@email.com,abc,Male,India,15-02-2023,Shoes,Fashion,865,2,1730,,Cancelled
ORD274,Jane Smith,jane.smith@email.com,abc,Female,USA,2023-07-12,Tablet,Electronics,233,2,466,UPI,Delivered
ORD275,Emily Davis,emily.davis@email.com,,Male,Canada,2023/01/15,Watch,Fashion,569,3,1707,Debit Card,Delivered
ORD276,Sarah Lee,sarah.lee@email.com,20,Female,Germany,2023-07-12,Bag,Fashion,360,3,1080,UPI,Cancelled
ORD277, Mike Brown ,mike.brown@email.com,abc,Female,India,15-02-2023,Camera,Electronics,181,2,362,Credit Card,Delivered
ORD278,Maria Garcia,maria.garcia@email.com,,Female,UK,2023/01/15,Phone,Fashion,421,3,1263,PayPal,Shipped
ORD279,Liu Wei,liu.weiemail.com,,Male,Spain,2023/04/05,Bag,Fashion,149,3,447,Debit Card,Returned
ORD280,Chris Evans,chris.evans@email.com,53,Male,India,2023-03-10,Phone,Fashion,752,3,2256,PayPal,Delivered
ORD281,Raj Kumar,raj.kumaremail.com,25,Male,Canada,2023/04/05,Watch,Accessories,1091,2,2182,PayPal,Delivered
ORD282,Jane Smith,jane.smith@email.com,abc,Male,India,2023/04/05,Phone,Fashion,288,1,288,PayPal,Returned
ORD283,Anna Muller,anna.muller@email.com,abc,Female,Germany,15-02-2023,Phone,Electronics,1224,1,1224,Credit Card,Delivered
ORD284,David Kim,david.kim@email.com,,Female,Canada,15-02-2023,Shoes,Fashion,936,3,2808,Debit Card,Cancelled
ORD285,Chris Evans,chris.evans@email.com,,Male,Spain,2023-03-10,Laptop,Accessories,829,1,829,Debit Card,Cancelled
ORD286,Sarah Lee,sarah.lee@email.com,,Male,UK,2023/01/15,Phone,Fashion,864,3,2592,UPI,Returned
ORD287,Raj Kumar,raj.kumar@email.com,46,Male,India,15-02-2023,Camera,Accessories,1327,3,3981,Credit Card,Delivered
ORD288,Liu Wei,liu.wei@email.com,,Female,Germany,05-06-2023,Bag,Fashion,316,3,948,,Delivered
ORD289,David Kim,david.kim@email.com,57,Female,Spain,2023-07-12,Shoes,Accessories,1207,1,1207,UPI,Returned
ORD290,Sarah Lee,sarah.lee@email.com,19,Female,USA,05-06-2023,Watch,Accessories,1250,1,1250,Credit Card,Delivered
ORD291,Maria Garcia,maria.garcia@email.com,abc,Male,India,05-06-2023,Phone,Fashion,246,3,738,Credit Card,Returned
ORD292,Liu Wei,liu.wei@email.com,,Female,Germany,2023-03-10,Shoes,Accessories,37,3,111,UPI,Cancelled
ORD293,Mike Brown,mike.brown@email.com,,Male,India,2023-07-12,Tablet,Fashion,287,3,861,,Returned
ORD294, Maria Garcia ,maria.garcia@email.com,,Male,UK,05-06-2023,Watch,Electronics,1084,2,2168,Debit Card,Shipped
ORD295,David Kim,david.kim@email.com,18,Male,Canada,2023/04/05,Laptop,Fashion,174,2,348,PayPal,Returned
ORD296, Raj Kumar ,raj.kumaremail.com,abc,Female,India,15-02-2023,Tablet,Electronics,1180,3,3540,,Delivered
ORD297,Anna Muller,anna.muller@email.com,abc,Female,Spain,05-06-2023,Laptop,Accessories,449,1,449,PayPal,Delivered
ORD298,Liu Wei,liu.wei@email.com,,Male,Canada,05-06-2023,Shoes,Fashion,846,2,1692,Debit Card,Returned
ORD299,Maria Garcia,maria.garciaemail.com,25,Male,USA,05-06-2023,Bag,Accessories,812,2,1624,,Cancelled
ORD300,John Doe,john.doe@email.com,abc,Female,Canada,2023-03-10,Headphones,Electronics,262,3,786,UPI,Shipped
ORD301,Mike Brown,mike.brown@email.com,49,Male,India,2023/04/05,Camera,Accessories,1209,2,2418,,Delivered
ORD302,Jane Smith,jane.smith@email.com,27,Male,UK,15-02-2023,Camera,Fashion,1094,3,3282,Debit Card,Returned
ORD303, Sarah Lee ,sarah.lee@email.com,abc,Male,USA,15-02-2023,Phone,Electronics,620,1,620,UPI,Cancelled
ORD304,Jane Smith,jane.smith@email.com,,Male,China,05-06-2023,Bag,Accessories,813,3,2439,PayPal,Delivered
ORD305, Anna Muller ,anna.muller@email.com,50,Male,Germany,05-06-2023,Laptop,Electronics,647,1,647,UPI,Shipped
ORD306,Mike Brown,mike.brown@email.com,,Male,Canada,2023-07-12,Tablet,Accessories,134,3,402,Credit Card,Returned
ORD307,Chris Evans,chris.evansemail.com,,Male,China,2023/01/15,T-Shirt,Accessories,452,1,452,UPI,Delivered
ORD308, David Kim ,david.kimemail.com,abc,Male,Germany,05-06-2023,Laptop,Accessories,449,3,1347,Credit Card,Shipped
ORD309,Chris Evans,chris.evans@email.com,27,Female,Canada,2023/04/05,Watch,Accessories,869,1,869,Debit Card,Cancelled
ORD310,Maria Garcia,maria.garcia@email.com,30,Female,China,15-02-2023,Camera,Accessories,1108,1,1108,Debit Card,Returned
ORD311,Maria Garcia,maria.garcia@email.com,abc,Female,China,2023-03-10,Tablet,Accessories,373,2,746,,Cancelled
ORD312,Raj Kumar,raj.kumar@email.com,60,Female,China,2023/04/05,Shoes,Accessories,874,3,2622,Debit Card,Cancelled
ORD313, John Doe ,john.doe@email.com,abc,Female,Canada,2023/01/15,Watch,Fashion,78,1,78,UPI,Delivered
ORD314,Liu Wei,liu.wei@email.com,,Female,Germany,2023-03-10,Camera,Accessories,991,2,1982,PayPal,Cancelled
ORD315,Mike Brown,mike.brown@email.com,,Female,India,2023/01/15,Camera,Electronics,543,2,1086,,Returned
ORD316,Mike Brown,mike.brownemail.com,,Female,Canada,2023/01/15,Bag,Fashion,323,3,969,,Delivered
ORD317,John Doe,john.doe@email.com,abc,Female,Spain,2023/04/05,Shoes,Accessories,387,3,1161,,Returned
ORD318, Emily Davis ,emily.davis@email.com,abc,Male,China,2023/01/15,Watch,Electronics,513,1,513,,Shipped
ORD319,Raj Kumar,raj.kumar@email.com,abc,Female,UK,15-02-2023,Laptop,Fashion,154,1,154,Credit Card,Shipped
ORD320, Jane Smith ,jane.smith@email.com,53,Female,Germany,2023-07-12,Shoes,Accessories,221,2,442,Debit Card,Returned
ORD321,Anna Muller,anna.muller@email.com,,Male,USA,2023/04/05,Camera,Fashion,1422,3,4266,,Returned
ORD322,Sarah Lee,sarah.lee@email.com,,Male,Canada,2023/01/15,Camera,Electronics,1422,2,2844,Debit Card,Returned
ORD323,Maria Garcia,maria.garcia@email.com,abc,Male,China,2023/04/05,Tablet,Electronics,739,3,2217,PayPal,Shipped
ORD324,Mike Brown,mike.brown@email.com,abc,Female,USA,05-06-2023,Laptop,Electronics,269,1,269,Credit Card,Returned
ORD325,Sarah Lee,sarah.lee@email.com,abc,Female,USA,05-06-2023,Tablet,Electronics,1243,3,3729,UPI,Cancelled
ORD326, John Doe ,john.doe@email.com,abc,Female,Canada,2023-03-10,Bag,Electronics,329,3,987,PayPal,Cancelled
ORD327,Raj Kumar,raj.kumar@email.com,,Female,Spain,05-06-2023,Watch,Fashion,272,2,544,PayPal,Returned
ORD328,Maria Garcia,maria.garcia@email.com,abc,Female,UK,05-06-2023,Tablet,Fashion,1319,3,3957,Debit Card,Returned
ORD329,John Doe,john.doe@email.com,abc,Female,USA,15-02-2023,Headphones,Accessories,1453,3,4359,Credit Card,Shipped
ORD330,Sarah Lee,sarah.lee@email.com,,Male,Germany,15-02-2023,T-Shirt,Accessories,1232,3,3696,Credit Card,Delivered
ORD331,David Kim,david.kim@email.com,38,Male,USA,15-02-2023,Bag,Electronics,1105,3,3315,UPI,Shipped
ORD332,Emily Davis,emily.davis@email.com,,Female,India,05-06-2023,Tablet,Electronics,1218,1,1218,Debit Card,Cancelled
ORD333,Anna Muller,anna.muller@email.com,,Female,USA,2023-07-12,Phone,Accessories,875,3,2625,Credit Card,Returned
ORD334,Emily Davis,emily.davisemail.com,41,Male,Canada,15-02-2023,Bag,Fashion,1375,1,1375,Debit Card,Returned
ORD335,Liu Wei,liu.wei@email.com,abc,Male,Canada,15-02-2023,Phone,Fashion,1192,1,1192,,Shipped
ORD336,Jane Smith,jane.smith@email.com,abc,Female,China,2023-03-10,Headphones,Electronics,200,3,600,,Delivered
ORD337,Jane Smith,jane.smithemail.com,,Female,Canada,2023/04/05,Phone,Accessories,553,2,1106,UPI,Returned
ORD338,David Kim,david.kim@email.com,45,Male,Canada,2023-03-10,Shoes,Accessories,703,3,2109,,Cancelled
ORD339,David Kim,david.kim@email.com,,Female,Spain,2023/04/05,Tablet,Accessories,484,3,1452,Debit Card,Cancelled
ORD340,Sarah Lee,sarah.lee@email.com,abc,Male,India,15-02-2023,Laptop,Accessories,1240,1,1240,,Delivered
ORD341,Emily Davis,emily.davis@email.com,,Female,Canada,2023/01/15,Shoes,Fashion,1360,1,1360,UPI,Delivered
ORD342, Emily Davis ,emily.davis@email.com,,Male,USA,2023-03-10,Camera,Electronics,1484,2,2968,PayPal,Delivered
ORD343, Emily Davis ,emily.davis@email.com,,Male,USA,2023-07-12,T-Shirt,Electronics,669,1,669,PayPal,Cancelled
ORD344,Liu Wei,liu.wei@email.com,45,Female,UK,2023-03-10,Laptop,Electronics,606,2,1212,PayPal,Returned
ORD345,Chris Evans,chris.evans@email.com,,Female,India,15-02-2023,Bag,Fashion,1023,3,3069,,Returned
ORD346,Anna Muller,anna.muller@email.com,abc,Female,India,15-02-2023,Tablet,Electronics,561,3,1683,UPI,Cancelled
ORD347,Emily Davis,emily.davis@email.com,,Male,China,05-06-2023,Laptop,Electronics,299,1,299,Credit Card,Shipped
ORD348,Anna Muller,anna.muller@email.com,,Female,Spain,2023/01/15,Bag,Fashion,127,1,127,PayPal,Shipped
ORD349,Sarah Lee,sarah.lee@email.com,47,Female,USA,05-06-2023,Laptop,Fashion,1131,1,1131,UPI,Shipped
ORD350,Raj Kumar,raj.kumaremail.com,abc,Male,USA,2023/04/05,Watch,Fashion,369,2,738,Credit Card,Cancelled
ORD351, David Kim ,david.kim@email.com,,Male,UK,2023/01/15,Laptop,Fashion,1200,3,3600,Credit Card,Shipped
ORD352,Emily Davis,emily.davis@email.com,31,Male,UK,2023/01/15,Watch,Accessories,1235,2,2470,UPI,Delivered
ORD353,John Doe,john.doe@email.com,,Female,Canada,2023/01/15,Phone,Electronics,908,3,2724,UPI,Cancelled
ORD354,John Doe,john.doe@email.com,38,Female,Germany,2023/04/05,Phone,Fashion,1049,2,2098,Debit Card,Shipped
ORD355, Chris Evans ,chris.evans@email.com,49,Male,USA,2023-07-12,Shoes,Accessories,321,1,321,UPI,Delivered
ORD356,John Doe,john.doe@email.com,,Female,USA,2023-03-10,T-Shirt,Accessories,1210,1,1210,Debit Card,Delivered
ORD357,David Kim,david.kim@email.com,45,Female,India,2023-07-12,Headphones,Electronics,24,3,72,Debit Card,Shipped
ORD358,Raj Kumar,raj.kumar@email.com,47,Female,Germany,2023/01/15,Tablet,Electronics,71,2,142,Credit Card,Delivered
ORD359,Chris Evans,chris.evansemail.com,abc,Male,Canada,15-02-2023,Bag,Fashion,373,2,746,,Cancelled
ORD360, John Doe ,john.doe@email.com,,Female,Spain,2023/01/15,Shoes,Electronics,892,3,2676,,Cancelled
ORD361,Anna Muller,anna.muller@email.com,abc,Male,China,2023-07-12,Camera,Fashion,597,1,597,UPI,Shipped
ORD362,Mike Brown,mike.brown@email.com,52,Male,USA,15-02-2023,Watch,Accessories,1461,3,4383,Credit Card,Cancelled
ORD363,Chris Evans,chris.evans@email.com,44,Female,Germany,05-06-2023,Shoes,Fashion,899,1,899,Credit Card,Returned
ORD364,Sarah Lee,sarah.lee@email.com,abc,Female,Canada,05-06-2023,Bag,Accessories,247,1,247,PayPal,Cancelled
ORD365, Anna Muller ,anna.mulleremail.com,abc,Male,Canada,2023/01/15,T-Shirt,Electronics,1297,3,3891,Debit Card,Shipped
ORD366,Jane Smith,jane.smith@email.com,36,Female,China,2023-07-12,Bag,Fashion,1417,2,2834,,Cancelled
ORD367,Chris Evans,chris.evans@email.com,,Female,Canada,05-06-2023,Tablet,Fashion,36,2,72,UPI,Cancelled
ORD368,John Doe,john.doe@email.com,28,Female,India,2023-07-12,Shoes,Accessories,1464,3,4392,PayPal,Shipped
ORD369,John Doe,john.doe@email.com,abc,Female,Canada,2023/01/15,Phone,Accessories,283,3,849,PayPal,Cancelled
ORD370,David Kim,david.kimemail.com,abc,Female,USA,2023-07-12,Laptop,Fashion,855,3,2565,Debit Card,Shipped
ORD371,Jane Smith,jane.smith@email.com,,Male,Germany,2023/01/15,T-Shirt,Electronics,1369,3,4107,PayPal,Cancelled
ORD372,Jane Smith,jane.smith@email.com,,Female,India,2023/04/05,Shoes,Accessories,783,1,783,Debit Card,Returned
ORD373, Anna Muller ,anna.muller@email.com,abc,Female,Spain,2023/01/15,Shoes,Fashion,355,3,1065,,Shipped
ORD374,Jane Smith,jane.smith@email.com,abc,Female,Canada,2023/01/15,T-Shirt,Electronics,129,2,258,UPI,Returned
ORD375,Anna Muller,anna.muller@email.com,,Female,India,15-02-2023,Laptop,Electronics,1346,1,1346,Debit Card,Returned
ORD376,Emily Davis,emily.davis@email.com,29,Male,UK,2023-07-12,Watch,Accessories,1148,3,3444,UPI,Delivered
ORD377,Chris Evans,chris.evans@email.com,25,Female,Spain,2023-07-12,Bag,Fashion,816,1,816,Credit Card,Shipped
ORD378, John Doe ,john.doeemail.com,19,Female,Germany,2023/04/05,T-Shirt,Fashion,545,3,1635,,Cancelled
ORD379,Mike Brown,mike.brown@email.com,,Female,China,2023-03-10,Laptop,Electronics,995,1,995,Credit Card,Shipped
ORD380,Mike Brown,mike.brown@email.com,abc,Female,UK,2023-03-10,Shoes,Electronics,397,1,397,Credit Card,Cancelled
ORD381,David Kim,david.kim@email.com,abc,Male,Spain,05-06-2023,Shoes,Accessories,920,3,2760,Debit Card,Shipped
ORD382,Mike Brown,mike.brown@email.com,58,Female,China,2023/04/05,T-Shirt,Fashion,1103,1,1103,PayPal,Shipped
ORD383,Maria Garcia,maria.garcia@email.com,,Male,Spain,2023/01/15,Tablet,Fashion,557,1,557,,Cancelled
ORD384,Chris Evans,chris.evans@email.com,,Female,Germany,15-02-2023,Tablet,Electronics,454,2,908,PayPal,Delivered
ORD385,David Kim,david.kimemail.com,abc,Female,China,2023-03-10,Headphones,Accessories,1251,1,1251,Debit Card,Cancelled
ORD386,Jane Smith,jane.smithemail.com,53,Male,Spain,15-02-2023,Headphones,Fashion,540,3,1620,Debit Card,Delivered
ORD387,Liu Wei,liu.wei@email.com,,Male,USA,05-06-2023,Camera,Electronics,405,2,810,Credit Card,Returned
ORD388,Sarah Lee,sarah.leeemail.com,,Male,Spain,2023-03-10,Headphones,Accessories,468,1,468,UPI,Returned
ORD389,Raj Kumar,raj.kumar@email.com,abc,Female,India,2023-03-10,Bag,Accessories,625,1,625,UPI,Delivered
ORD390,Emily Davis,emily.davis@email.com,25,Female,USA,15-02-2023,Shoes,Accessories,601,3,1803,Credit Card,Shipped
ORD391,Sarah Lee,sarah.lee@email.com,57,Female,China,2023-07-12,Laptop,Electronics,1231,2,2462,,Cancelled
ORD392,Chris Evans,chris.evans@email.com,,Male,USA,2023-03-10,Headphones,Fashion,415,2,830,Debit Card,Delivered
ORD393,John Doe,john.doe@email.com,abc,Female,India,2023/04/05,Laptop,Electronics,692,3,2076,,Cancelled
ORD394,Liu Wei,liu.wei@email.com,abc,Female,USA,15-02-2023,T-Shirt,Accessories,423,3,1269,UPI,Returned
ORD395,Anna Muller,anna.muller@email.com,abc,Female,China,05-06-2023,Tablet,Fashion,1498,1,1498,PayPal,Cancelled
ORD396,Liu Wei,liu.wei@email.com,abc,Male,UK,2023-07-12,Bag,Fashion,119,1,119,PayPal,Returned
ORD397,Liu Wei,liu.wei@email.com,abc,Male,USA,2023-07-12,Tablet,Accessories,996,2,1992,PayPal,Delivered
ORD398,David Kim,david.kimemail.com,42,Female,China,05-06-2023,T-Shirt,Accessories,1109,3,3327,UPI,Delivered
ORD399,Mike Brown,mike.brown@email.com,,Female,Canada,15-02-2023,Laptop,Accessories,542,3,1626,Debit Card,Shipped
ORD400,Liu Wei,liu.wei@email.com,,Male,China,2023/04/05,Laptop,Electronics,579,3,1737,PayPal,Returned
ORD401,David Kim,david.kim@email.com,abc,Female,India,2023-07-12,Phone,Fashion,1309,2,2618,,Shipped
ORD402,John Doe,john.doe@email.com,,Male,Canada,15-02-2023,Shoes,Accessories,334,3,1002,,Cancelled
ORD403, Anna Muller ,anna.muller@email.com,24,Male,Germany,2023/01/15,Camera,Fashion,175,3,525,PayPal,Delivered
ORD404,Raj Kumar,raj.kumar@email.com,42,Male,Spain,05-06-2023,Watch,Electronics,1272,1,1272,,Shipped
ORD405,Maria Garcia,maria.garcia@email.com,36,Female,Spain,2023/01/15,Shoes,Fashion,1251,2,2502,UPI,Returned
ORD406,Sarah Lee,sarah.lee@email.com,abc,Male,UK,2023/04/05,Headphones,Electronics,779,2,1558,PayPal,Returned
ORD407,Maria Garcia,maria.garcia@email.com,44,Female,India,2023/01/15,Laptop,Electronics,387,3,1161,Credit Card,Returned
ORD408, Chris Evans ,chris.evans@email.com,32,Female,UK,2023-03-10,Phone,Electronics,1005,3,3015,UPI,Cancelled
ORD409,Anna Muller,anna.mulleremail.com,abc,Male,Spain,2023/04/05,Laptop,Fashion,433,3,1299,Debit Card,Delivered
